date,channel,user_type,quantity
2025-06-12,SMS,new,695
2025-06-12,Unassigned,(not set),3
2025-06-12,Unassigned,established,42
2025-06-12,Unassigned,new,15
2025-06-13,Affiliates,(not set),5
2025-06-13,Affiliates,established,278
2025-06-13,Affiliates,new,551
2025-06-13,Cross-network,new,5
2025-06-13,Direct,(not set),22
2025-06-13,Direct,established,458
2025-06-13,Direct,new,1168
2025-06-13,Email,established,643
2025-06-13,Email,new,550
2025-06-13,Mobile Push Notifications,established,585
2025-06-13,Mobile Push Notifications,new,42
2025-06-13,Organic Search,established,109
2025-06-13,Organic Search,new,285
2025-06-13,Organic Shopping,established,2
2025-06-13,Organic Shopping,new,8
2025-06-13,Organic Social,established,27
2025-06-13,Organic Social,new,30
2025-06-13,Paid Search,(not set),5
2025-06-13,Paid Search,established,550
2025-06-13,Paid Search,new,1320
2025-06-13,Paid Social,(not set),6
2025-06-13,Paid Social,established,313
2025-06-13,Paid Social,new,422
2025-06-13,SMS,established,629
2025-06-13,SMS,new,656
2025-06-13,Unassigned,established,3
2025-06-13,Unassigned,new,3
2025-06-14,Affiliates,(not set),1
2025-06-14,Affiliates,established,186
2025-06-14,Affiliates,new,367
2025-06-14,Cross-network,new,5
2025-06-14,Direct,established,257
2025-06-14,Direct,new,747
2025-06-14,Email,(not set),8
2025-06-14,Email,established,313
2025-06-14,Email,new,301
2025-06-14,Mobile Push Notifications,established,338
2025-06-14,Mobile Push Notifications,new,29
2025-06-14,Organic Search,established,69
2025-06-14,Organic Search,new,207
2025-06-14,Organic Shopping,new,2
2025-06-14,Organic Social,established,9
2025-06-14,Organic Social,new,11
2025-06-14,Paid Search,(not set),1
2025-06-14,Paid Search,established,346
2025-06-14,Paid Search,new,1058
2025-06-14,Paid Social,(not set),1
2025-06-14,Paid Social,established,265
2025-06-14,Paid Social,new,346
2025-06-14,Referral,established,4
2025-06-14,Referral,new,2
2025-06-14,SMS,(not set),5
2025-06-14,SMS,established,271
2025-06-14,SMS,new,273
2025-06-14,Unassigned,established,40
2025-06-14,Unassigned,new,12
2025-06-15,Affiliates,established,216
2025-06-15,Affiliates,new,459
2025-06-15,Cross-network,new,8
2025-06-15,Direct,established,323
2025-06-15,Direct,new,1069
2025-06-15,Email,established,333
2025-06-15,Email,new,332
2025-06-15,Mobile Push Notifications,established,377
2025-06-15,Mobile Push Notifications,new,30
2025-06-15,Organic Search,established,75
2025-06-15,Organic Search,new,244
2025-06-15,Organic Shopping,established,1
2025-06-15,Organic Social,established,4
2025-06-15,Organic Social,new,17
2025-06-15,Paid Search,established,353
2025-06-15,Paid Search,new,1326
2025-06-15,Paid Social,established,279
2025-06-15,Paid Social,new,356
2025-06-15,Referral,established,10
2025-06-15,Referral,new,10
2025-06-15,SMS,established,299
2025-06-15,SMS,new,378
2025-06-15,Unassigned,(not set),8
2025-06-15,Unassigned,established,5
2025-06-15,Unassigned,new,14
2025-06-16,Affiliates,established,112
2025-06-16,Affiliates,new,266
2025-06-16,Direct,established,193
2025-06-16,Direct,new,565
2025-06-16,Email,established,150
2025-06-16,Email,new,151
2025-06-16,Mobile Push Notifications,established,147
2025-06-16,Mobile Push Notifications,new,27
2025-06-16,Organic Search,established,45
2025-06-16,Organic Search,new,170
2025-06-16,Organic Shopping,new,7
2025-06-16,Organic Social,established,16
2025-06-16,Organic Social,new,20
2025-06-16,Paid Search,established,248
2025-06-16,Paid Search,new,698
2025-06-16,Paid Social,established,183
2025-06-16,Paid Social,new,206
2025-06-16,Referral,established,2
2025-06-16,Referral,new,5
2025-06-16,SMS,(not set),7
2025-06-16,SMS,established,122
2025-06-16,SMS,new,118
2025-06-16,Unassigned,established,3
2025-06-16,Unassigned,new,10
2025-06-17,Affiliates,established,130
2025-06-17,Affiliates,new,273
2025-06-17,Cross-network,new,4
2025-06-17,Direct,established,185
2025-06-17,Direct,new,669
2025-06-17,Email,established,193
2025-06-17,Email,new,166
2025-06-17,Mobile Push Notifications,established,263
2025-06-17,Mobile Push Notifications,new,5
2025-06-17,Organic Search,established,55
2025-06-17,Organic Search,new,161
2025-06-17,Organic Shopping,established,1
2025-06-17,Organic Shopping,new,4
2025-06-17,Organic Social,established,2
2025-06-17,Organic Social,new,4
2025-06-17,Paid Search,established,259
2025-06-17,Paid Search,new,886
2025-06-17,Paid Social,established,228
2025-06-17,Paid Social,new,221
2025-06-17,Referral,established,2
2025-06-17,Referral,new,7
2025-06-17,SMS,established,143
2025-06-17,SMS,new,178
2025-06-17,Unassigned,new,15
2025-06-18,Affiliates,(not set),1
2025-06-18,Affiliates,established,119
2025-06-18,Affiliates,new,412
2025-06-18,Cross-network,new,13
2025-06-18,Direct,established,306
2025-06-18,Direct,new,724
2025-06-18,Email,(not set),3
2025-06-18,Email,established,252
2025-06-18,Email,new,226
2025-06-18,Mobile Push Notifications,established,252
2025-06-18,Mobile Push Notifications,new,45
2025-06-18,Organic Search,established,35
2025-06-18,Organic Search,new,183
2025-06-18,Organic Shopping,established,4
2025-06-18,Organic Shopping,new,15
2025-06-18,Organic Social,established,14
2025-06-18,Organic Social,new,6
2025-06-18,Paid Search,established,316
2025-06-18,Paid Search,new,1002
2025-06-18,Paid Social,established,217
2025-06-18,Paid Social,new,270
2025-06-18,SMS,(not set),9
2025-06-18,SMS,established,258
2025-06-18,SMS,new,171
2025-06-18,Unassigned,(not set),2
2025-06-18,Unassigned,established,13
2025-06-18,Unassigned,new,5
2025-06-19,Affiliates,established,127
2025-06-19,Affiliates,new,376
2025-06-19,Cross-network,new,9
2025-06-19,Direct,(not set),1
2025-06-19,Direct,established,299
2025-06-19,Direct,new,776
2025-06-19,Email,established,241
2025-06-19,Email,new,289
2025-06-19,Mobile Push Notifications,established,227
2025-06-19,Mobile Push Notifications,new,17
2025-06-19,Organic Search,established,81
2025-06-19,Organic Search,new,171
2025-06-19,Organic Shopping,established,1
2025-06-19,Organic Shopping,new,3
2025-06-19,Organic Social,established,17
2025-06-19,Organic Social,new,22
2025-06-19,Paid Other,established,3
2025-06-19,Paid Search,established,330
2025-06-19,Paid Search,new,992
2025-06-19,Paid Social,(not set),3
2025-06-19,Paid Social,established,209
2025-06-19,Paid Social,new,266
2025-06-19,Referral,established,13
2025-06-19,Referral,new,1
2025-06-19,SMS,established,253
2025-06-19,SMS,new,203
2025-06-19,Unassigned,(not set),4
2025-06-19,Unassigned,established,5
2025-06-19,Unassigned,new,10
2025-06-20,Affiliates,(not set),1
2025-06-20,Affiliates,established,185
2025-06-20,Affiliates,new,319
2025-06-20,Cross-network,new,15
2025-06-20,Direct,established,264
2025-06-20,Direct,new,646
2025-06-20,Email,established,218
2025-06-20,Email,new,215
2025-06-20,Mobile Push Notifications,established,301
2025-06-20,Mobile Push Notifications,new,33
2025-06-20,Organic Search,established,68
2025-06-20,Organic Search,new,263
2025-06-20,Organic Shopping,established,4
2025-06-20,Organic Shopping,new,10
2025-06-20,Organic Social,(not set),1
2025-06-20,Organic Social,established,13
2025-06-20,Organic Social,new,45
2025-06-20,Paid Other,established,2
2025-06-20,Paid Search,(not set),3
2025-06-20,Paid Search,established,321
2025-06-20,Paid Search,new,1050
2025-06-20,Paid Social,(not set),2
2025-06-20,Paid Social,established,248
2025-06-20,Paid Social,new,247
2025-06-20,Referral,established,3
2025-06-20,Referral,new,10
2025-06-20,SMS,established,219
2025-06-20,SMS,new,180
2025-06-20,Unassigned,established,5
2025-06-20,Unassigned,new,9
2025-06-21,Affiliates,(not set),2
2025-06-21,Affiliates,established,127
2025-06-21,Affiliates,new,286
2025-06-21,Cross-network,new,5
2025-06-21,Direct,(not set),3
2025-06-21,Direct,established,251
2025-06-21,Direct,new,562
2025-06-21,Email,(not set),4
2025-06-21,Email,established,226
2025-06-21,Email,new,260
2025-06-21,Mobile Push Notifications,established,192
2025-06-21,Mobile Push Notifications,new,36
2025-06-21,Organic Search,established,36
2025-06-21,Organic Search,new,136
2025-06-21,Organic Shopping,new,8
2025-06-21,Organic Social,established,11
2025-06-21,Organic Social,new,10
2025-06-21,Paid Search,(not set),5
2025-06-21,Paid Search,established,290
2025-06-21,Paid Search,new,892
2025-06-21,Paid Social,(not set),5
2025-06-21,Paid Social,established,212
2025-06-21,Paid Social,new,225
2025-06-21,Referral,(not set),4
2025-06-21,Referral,new,1
2025-06-21,SMS,(not set),7
2025-06-21,SMS,established,197
2025-06-21,SMS,new,229
2025-06-21,Unassigned,(not set),1
2025-06-21,Unassigned,established,8
2025-06-21,Unassigned,new,12
2025-06-22,Affiliates,(not set),11
2025-06-22,Affiliates,established,137
2025-06-22,Affiliates,new,378
2025-06-22,Cross-network,new,9
2025-06-22,Direct,established,212
2025-06-22,Direct,new,655
2025-06-22,Email,established,183
2025-06-22,Email,new,175
2025-06-22,Mobile Push Notifications,established,284
2025-06-22,Mobile Push Notifications,new,16
2025-06-22,Organic Search,established,79
2025-06-22,Organic Search,new,138
2025-06-22,Organic Shopping,established,4
2025-06-22,Organic Shopping,new,13
2025-06-22,Organic Social,established,12
2025-06-22,Organic Social,new,20
2025-06-22,Paid Search,(not set),4
2025-06-22,Paid Search,established,269
2025-06-22,Paid Search,new,881
2025-06-22,Paid Social,established,156
2025-06-22,Paid Social,new,191
2025-06-22,Referral,established,1
2025-06-22,Referral,new,1
2025-06-22,SMS,(not set),6
2025-06-22,SMS,established,246
2025-06-22,SMS,new,200
2025-06-22,Unassigned,established,8
2025-06-22,Unassigned,new,4
2025-06-23,Affiliates,established,178
2025-06-23,Affiliates,new,296
2025-06-23,Cross-network,new,8
2025-06-23,Direct,(not set),2
2025-06-23,Direct,established,262
2025-06-23,Direct,new,677
2025-06-23,Email,(not set),5
2025-06-23,Email,established,254
2025-06-23,Email,new,232
2025-06-23,Mobile Push Notifications,established,170
2025-06-23,Mobile Push Notifications,new,16
2025-06-23,Organic Search,(not set),30
2025-06-23,Organic Search,established,56
2025-06-23,Organic Search,new,188
2025-06-23,Organic Shopping,established,2
2025-06-23,Organic Shopping,new,5
2025-06-23,Organic Social,established,7
2025-06-23,Organic Social,new,11
2025-06-23,Paid Search,(not set),1
2025-06-23,Paid Search,established,269
2025-06-23,Paid Search,new,883
2025-06-23,Paid Social,(not set),7
2025-06-23,Paid Social,established,122
2025-06-23,Paid Social,new,165
2025-06-23,Referral,established,5
2025-06-23,Referral,new,1
2025-06-23,SMS,(not set),3
2025-06-23,SMS,established,182
2025-06-23,SMS,new,254
2025-06-23,Unassigned,established,3
2025-06-23,Unassigned,new,16
2025-06-24,Affiliates,(not set),7
2025-06-24,Affiliates,established,107
2025-06-24,Affiliates,new,355
2025-06-24,Cross-network,new,4
2025-06-24,Direct,(not set),4
2025-06-24,Direct,established,208
2025-06-24,Direct,new,679
2025-06-24,Email,(not set),2
2025-06-24,Email,established,180
2025-06-24,Email,new,255
2025-06-24,Mobile Push Notifications,established,269
2025-06-24,Mobile Push Notifications,new,22
2025-06-24,Organic Search,established,50
2025-06-24,Organic Search,new,183
2025-06-24,Organic Shopping,established,6
2025-06-24,Organic Shopping,new,3
2025-06-24,Organic Social,established,4
2025-06-24,Organic Social,new,16
2025-06-24,Paid Search,(not set),9
2025-06-24,Paid Search,established,233
2025-06-24,Paid Search,new,771
2025-06-24,Paid Social,established,139
2025-06-24,Paid Social,new,165
2025-06-24,Referral,new,2
2025-06-24,SMS,established,99
2025-06-24,SMS,new,156
2025-06-24,Unassigned,(not set),5
2025-06-24,Unassigned,new,13
2025-06-25,Affiliates,established,195
2025-06-25,Affiliates,new,370
2025-06-25,Cross-network,new,2
2025-06-25,Direct,(not set),2
2025-06-25,Direct,established,259
2025-06-25,Direct,new,727
2025-06-25,Email,(not set),3
2025-06-25,Email,established,286
2025-06-25,Email,new,245
2025-06-25,Mobile Push Notifications,established,198
2025-06-25,Mobile Push Notifications,new,28
2025-06-25,Organic Search,established,80
2025-06-25,Organic Search,new,224
2025-06-25,Organic Shopping,established,1
2025-06-25,Organic Shopping,new,5
2025-06-25,Organic Social,established,14
2025-06-25,Organic Social,new,18
2025-06-25,Paid Search,(not set),6
2025-06-25,Paid Search,established,285
2025-06-25,Paid Search,new,817
2025-06-25,Paid Social,established,132
2025-06-25,Paid Social,new,162
2025-06-25,Referral,established,2
2025-06-25,Referral,new,4
2025-06-25,SMS,(not set),7
2025-06-25,SMS,established,193
2025-06-25,SMS,new,215
2025-06-25,Unassigned,(not set),2
2025-06-25,Unassigned,established,8
2025-06-25,Unassigned,new,5
2025-06-26,Affiliates,(not set),4
2025-06-26,Affiliates,established,193
2025-06-26,Affiliates,new,422
2025-06-26,Cross-network,new,4
2025-06-26,Direct,established,289
2025-06-26,Direct,new,746
2025-06-26,Email,(not set),5
2025-06-26,Email,established,201
2025-06-26,Email,new,228
2025-06-26,Mobile Push Notifications,established,346
2025-06-26,Mobile Push Notifications,new,61
2025-06-26,Organic Search,established,70
2025-06-26,Organic Search,new,214
2025-06-26,Organic Shopping,established,2
2025-06-26,Organic Shopping,new,3
2025-06-26,Organic Social,established,11
2025-06-26,Organic Social,new,17
2025-06-26,Paid Search,(not set),4
2025-06-26,Paid Search,established,251
2025-06-26,Paid Search,new,889
2025-06-26,Paid Social,established,182
2025-06-26,Paid Social,new,154
2025-06-26,Referral,established,3
2025-06-26,Referral,new,1
2025-06-26,SMS,(not set),1
2025-06-26,SMS,established,239
2025-06-26,SMS,new,279
2025-06-26,Unassigned,established,14
2025-06-26,Unassigned,new,4
2025-06-27,Affiliates,(not set),3
2025-06-27,Affiliates,established,195
2025-06-27,Affiliates,new,430
2025-06-27,Cross-network,new,7
2025-06-27,Direct,(not set),5
2025-06-27,Direct,established,324
2025-06-27,Direct,new,807
2025-06-27,Email,established,230
2025-06-27,Email,new,236
2025-06-27,Mobile Push Notifications,established,346
2025-06-27,Mobile Push Notifications,new,73
2025-06-27,Organic Search,established,70
2025-06-27,Organic Search,new,223
2025-06-27,Organic Shopping,established,1
2025-06-27,Organic Shopping,new,2
2025-06-27,Organic Social,established,12
2025-06-27,Organic Social,new,6
2025-06-27,Paid Search,(not set),1
2025-06-27,Paid Search,established,313
2025-06-27,Paid Search,new,1057
2025-06-27,Paid Social,(not set),1
2025-06-27,Paid Social,established,232
2025-06-27,Paid Social,new,259
2025-06-27,Referral,established,8
2025-06-27,SMS,(not set),5
2025-06-27,SMS,established,312
2025-06-27,SMS,new,263
2025-06-27,Unassigned,established,8
2025-06-27,Unassigned,new,8
2025-06-28,Affiliates,established,225
2025-06-28,Affiliates,new,405
2025-06-28,Cross-network,new,19
2025-06-28,Direct,established,341
2025-06-28,Direct,new,905
2025-06-28,Email,(not set),4
2025-06-28,Email,established,389
2025-06-28,Email,new,293
2025-06-28,Mobile Push Notifications,established,455
2025-06-28,Mobile Push Notifications,new,50
2025-06-28,Organic Search,(not set),3
2025-06-28,Organic Search,established,87
2025-06-28,Organic Search,new,254
2025-06-28,Organic Shopping,established,3
2025-06-28,Organic Shopping,new,13
2025-06-28,Organic Social,established,11
2025-06-28,Organic Social,new,20
2025-06-28,Paid Other,established,1
2025-06-28,Paid Search,(not set),4
2025-06-28,Paid Search,established,381
2025-06-28,Paid Search,new,1145
2025-06-28,Paid Social,(not set),1
2025-06-28,Paid Social,established,334
2025-06-28,Paid Social,new,287
2025-06-28,Referral,established,1
2025-06-28,Referral,new,4
2025-06-28,SMS,(not set),9
2025-06-28,SMS,established,544
2025-06-28,SMS,new,525
2025-06-28,Unassigned,(not set),8
2025-06-28,Unassigned,established,8
2025-06-28,Unassigned,new,26
2025-06-29,Affiliates,established,239
2025-06-29,Affiliates,new,496
2025-06-29,Cross-network,new,16
2025-06-29,Direct,established,329
2025-06-29,Direct,new,982
2025-06-29,Email,(not set),4
2025-06-29,Email,established,424
2025-06-29,Email,new,237
2025-06-29,Mobile Push Notifications,established,469
2025-06-29,Mobile Push Notifications,new,24
2025-06-29,Organic Search,established,84
2025-06-29,Organic Search,new,303
2025-06-29,Organic Shopping,established,5
2025-06-29,Organic Shopping,new,11
2025-06-29,Organic Social,established,17
2025-06-29,Organic Social,new,8
2025-06-29,Paid Search,(not set),5
2025-06-29,Paid Search,established,330
2025-06-29,Paid Search,new,1253
2025-06-29,Paid Social,established,339
2025-06-29,Paid Social,new,327
2025-06-29,Referral,established,1
2025-06-29,Referral,new,1
2025-06-29,SMS,(not set),5
2025-06-29,SMS,established,453
2025-06-29,SMS,new,319
2025-06-29,Unassigned,established,5
2025-06-29,Unassigned,new,12
2025-06-30,Affiliates,established,185
2025-06-30,Affiliates,new,536
2025-06-30,Cross-network,established,1
2025-06-30,Cross-network,new,11
2025-06-30,Direct,established,345
2025-06-30,Direct,new,837
2025-06-30,Email,established,350
2025-06-30,Email,new,328
2025-06-30,Mobile Push Notifications,established,379
2025-06-30,Mobile Push Notifications,new,46
2025-06-30,Organic Search,established,107
2025-06-30,Organic Search,new,285
2025-06-30,Organic Shopping,established,2
2025-06-30,Organic Shopping,new,2
2025-06-30,Organic Social,established,13
2025-06-30,Organic Social,new,22
2025-06-30,Paid Other,established,14
2025-06-30,Paid Search,(not set),10
2025-06-30,Paid Search,established,396
2025-06-30,Paid Search,new,1117
2025-06-30,Paid Social,(not set),7
2025-06-30,Paid Social,established,244
2025-06-30,Paid Social,new,300
2025-06-30,SMS,(not set),4
2025-06-30,SMS,established,482
2025-06-30,SMS,new,369
2025-06-30,Unassigned,established,5
2025-06-30,Unassigned,new,12
2025-07-01,Affiliates,established,238
2025-07-01,Affiliates,new,458
2025-07-01,Cross-network,new,15
2025-07-01,Direct,established,365
2025-07-01,Direct,new,1017
2025-07-01,Email,established,379
2025-07-01,Email,new,343
2025-07-01,Mobile Push Notifications,established,438
2025-07-01,Mobile Push Notifications,new,83
2025-07-01,Organic Search,established,99
2025-07-01,Organic Search,new,377
2025-07-01,Organic Shopping,established,2
2025-07-01,Organic Shopping,new,7
2025-07-01,Organic Social,established,4
2025-07-01,Organic Social,new,30
2025-07-01,Paid Other,new,4
2025-07-01,Paid Search,(not set),2
2025-07-01,Paid Search,established,408
2025-07-01,Paid Search,new,1304
2025-07-01,Paid Social,(not set),10
2025-07-01,Paid Social,established,323
2025-07-01,Paid Social,new,240
2025-07-01,Referral,established,6
2025-07-01,SMS,established,403
2025-07-01,SMS,new,393
2025-07-01,Unassigned,established,19
2025-07-01,Unassigned,new,8
2025-07-02,Affiliates,(not set),15
2025-07-02,Affiliates,established,205
2025-07-02,Affiliates,new,558
2025-07-02,Cross-network,new,4
2025-07-02,Direct,established,432
2025-07-02,Direct,new,1111
2025-07-02,Email,(not set),6
2025-07-02,Email,established,467
2025-07-02,Email,new,397
2025-07-02,Mobile Push Notifications,established,531
2025-07-02,Mobile Push Notifications,new,46
2025-07-02,Organic Search,established,116
2025-07-02,Organic Search,new,392
2025-07-02,Organic Shopping,established,17
2025-07-02,Organic Shopping,new,16
2025-07-02,Organic Social,established,17
2025-07-02,Organic Social,new,13
2025-07-02,Paid Search,established,482
2025-07-02,Paid Search,new,1333
2025-07-02,Paid Social,established,355
2025-07-02,Paid Social,new,405
2025-07-02,Referral,new,7
2025-07-02,SMS,(not set),6
2025-07-02,SMS,established,467
2025-07-02,SMS,new,348
2025-07-02,Unassigned,(not set),4
2025-07-02,Unassigned,new,9
2025-07-03,Affiliates,(not set),2
2025-07-03,Affiliates,established,273
2025-07-03,Affiliates,new,679
2025-07-03,Cross-network,new,11
2025-07-03,Direct,(not set),3
2025-07-03,Direct,established,558
2025-07-03,Direct,new,1402
2025-07-03,Email,established,532
2025-07-03,Email,new,372
2025-07-03,Mobile Push Notifications,established,609
2025-07-03,Mobile Push Notifications,new,113
2025-07-03,Organic Search,established,122
2025-07-03,Organic Search,new,365
2025-07-03,Organic Shopping,established,6
2025-07-03,Organic Shopping,new,8
2025-07-03,Organic Social,established,32
2025-07-03,Organic Social,new,42
2025-07-03,Paid Other,established,2
2025-07-03,Paid Search,(not set),3
2025-07-03,Paid Search,established,517
2025-07-03,Paid Search,new,1657
2025-07-03,Paid Social,(not set),1
2025-07-03,Paid Social,established,335
2025-07-03,Paid Social,new,291
2025-07-03,Referral,established,3
2025-07-03,Referral,new,3
2025-07-03,SMS,established,629
2025-07-03,SMS,new,539
2025-07-03,Unassigned,established,22
2025-07-03,Unassigned,new,12
2025-07-04,Affiliates,established,231
2025-07-04,Affiliates,new,528
2025-07-04,Cross-network,new,10
2025-07-04,Direct,(not set),1
2025-07-04,Direct,established,555
2025-07-04,Direct,new,1311
2025-07-04,Email,(not set),8
2025-07-04,Email,established,600
2025-07-04,Email,new,434
2025-07-04,Mobile Push Notifications,established,698
2025-07-04,Mobile Push Notifications,new,40
2025-07-04,Organic Search,established,118
2025-07-04,Organic Search,new,459
2025-07-04,Organic Shopping,new,6
2025-07-04,Organic Social,established,15
2025-07-04,Organic Social,new,67
2025-07-04,Paid Search,(not set),3
2025-07-04,Paid Search,established,499
2025-07-04,Paid Search,new,1610
2025-07-04,Paid Social,(not set),2
2025-07-04,Paid Social,established,386
2025-07-04,Paid Social,new,337
2025-07-04,Referral,established,5
2025-07-04,Referral,new,8
2025-07-04,SMS,established,537
2025-07-04,SMS,new,441
2025-07-04,Unassigned,(not set),2
2025-07-04,Unassigned,established,27
2025-07-04,Unassigned,new,5
2025-07-05,Affiliates,established,135
2025-07-05,Affiliates,new,415
2025-07-05,Cross-network,new,9
2025-07-05,Direct,established,288
2025-07-05,Direct,new,928
2025-07-05,Email,(not set),1
2025-07-05,Email,established,272
2025-07-05,Email,new,343
2025-07-05,Mobile Push Notifications,established,320
2025-07-05,Mobile Push Notifications,new,26
2025-07-05,Organic Search,established,162
2025-07-05,Organic Search,new,311
2025-07-05,Organic Shopping,established,1
2025-07-05,Organic Shopping,new,11
2025-07-05,Organic Social,established,4
2025-07-05,Organic Social,new,29
2025-07-05,Paid Search,(not set),6
2025-07-05,Paid Search,established,322
2025-07-05,Paid Search,new,1494
2025-07-05,Paid Social,(not set),8
2025-07-05,Paid Social,established,333
2025-07-05,Paid Social,new,375
2025-07-05,SMS,(not set),3
2025-07-05,SMS,established,332
2025-07-05,SMS,new,285
2025-07-05,Unassigned,(not set),2
2025-07-05,Unassigned,established,4
2025-07-05,Unassigned,new,28
2025-07-06,Affiliates,(not set),2
2025-07-06,Affiliates,established,237
2025-07-06,Affiliates,new,591
2025-07-06,Cross-network,new,10
2025-07-06,Direct,(not set),2
2025-07-06,Direct,established,468
2025-07-06,Direct,new,1319
2025-07-06,Email,established,454
2025-07-06,Email,new,443
2025-07-06,Mobile Push Notifications,established,447
2025-07-06,Mobile Push Notifications,new,81
2025-07-06,Organic Search,(not set),3
2025-07-06,Organic Search,established,110
2025-07-06,Organic Search,new,387
2025-07-06,Organic Shopping,established,2
2025-07-06,Organic Shopping,new,8
2025-07-06,Organic Social,established,13
2025-07-06,Organic Social,new,53
2025-07-06,Paid Search,established,483
2025-07-06,Paid Search,new,1686
2025-07-06,Paid Social,established,227
2025-07-06,Paid Social,new,407
2025-07-06,Referral,established,1
2025-07-06,Referral,new,4
2025-07-06,SMS,(not set),8
2025-07-06,SMS,established,447
2025-07-06,SMS,new,495
2025-07-06,Unassigned,(not set),2
2025-07-06,Unassigned,established,2
2025-07-06,Unassigned,new,29
2025-07-07,Affiliates,established,109
2025-07-07,Affiliates,new,198
2025-07-07,Cross-network,new,5
2025-07-07,Direct,established,185
2025-07-07,Direct,new,646
2025-07-07,Email,established,172
2025-07-07,Email,new,180
2025-07-07,Mobile Push Notifications,established,165
2025-07-07,Mobile Push Notifications,new,20
2025-07-07,Organic Search,(not set),10
2025-07-07,Organic Search,established,51
2025-07-07,Organic Search,new,154
2025-07-07,Organic Shopping,new,4
2025-07-07,Organic Social,established,7
2025-07-07,Organic Social,new,7
2025-07-07,Paid Search,(not set),1
2025-07-07,Paid Search,established,247
2025-07-07,Paid Search,new,746
2025-07-07,Paid Social,(not set),1
2025-07-07,Paid Social,established,105
2025-07-07,Paid Social,new,136
2025-07-07,Referral,established,8
2025-07-07,Referral,new,2
2025-07-07,SMS,established,146
2025-07-07,SMS,new,156
2025-07-07,Unassigned,established,4
2025-07-07,Unassigned,new,4
2025-07-08,Affiliates,established,78
2025-07-08,Affiliates,new,328
2025-07-08,Cross-network,new,6
2025-07-08,Direct,established,210
2025-07-08,Direct,new,725
2025-07-08,Email,established,163
2025-07-08,Email,new,203
2025-07-08,Mobile Push Notifications,established,174
2025-07-08,Mobile Push Notifications,new,12
2025-07-08,Organic Search,established,62
2025-07-08,Organic Search,new,226
2025-07-08,Organic Shopping,established,3
2025-07-08,Organic Shopping,new,4
2025-07-08,Organic Social,established,30
2025-07-08,Organic Social,new,179
2025-07-08,Paid Other,new,6
2025-07-08,Paid Search,(not set),1
2025-07-08,Paid Search,established,229
2025-07-08,Paid Search,new,843
2025-07-08,Paid Social,established,124
2025-07-08,Paid Social,new,129
2025-07-08,Referral,established,3
2025-07-08,Referral,new,12
2025-07-08,SMS,(not set),4
2025-07-08,SMS,established,180
2025-07-08,SMS,new,170
2025-07-08,Unassigned,established,2
2025-07-08,Unassigned,new,2
2025-07-09,Affiliates,established,175
2025-07-09,Affiliates,new,315
2025-07-09,Cross-network,established,3
2025-07-09,Cross-network,new,1
2025-07-09,Direct,(not set),2
2025-07-09,Direct,established,262
2025-07-09,Direct,new,711
2025-07-09,Email,(not set),3
2025-07-09,Email,established,187
2025-07-09,Email,new,169
2025-07-09,Mobile Push Notifications,established,275
2025-07-09,Mobile Push Notifications,new,38
2025-07-09,Organic Search,established,60
2025-07-09,Organic Search,new,155
2025-07-09,Organic Shopping,new,9
2025-07-09,Organic Social,established,15
2025-07-09,Organic Social,new,42
2025-07-09,Paid Search,(not set),1
2025-07-09,Paid Search,established,195
2025-07-09,Paid Search,new,833
2025-07-09,Paid Social,established,98
2025-07-09,Paid Social,new,142
2025-07-09,Referral,established,2
2025-07-09,Referral,new,4
2025-07-09,SMS,established,150
2025-07-09,SMS,new,113
2025-07-09,Unassigned,established,11
2025-07-09,Unassigned,new,3
2025-07-10,Affiliates,established,183
2025-07-10,Affiliates,new,392
2025-07-10,Cross-network,new,2
2025-07-10,Direct,(not set),3
2025-07-10,Direct,established,302
2025-07-10,Direct,new,872
2025-07-10,Email,established,170
2025-07-10,Email,new,215
2025-07-10,Mobile Push Notifications,established,314
2025-07-10,Mobile Push Notifications,new,37
2025-07-10,Organic Search,established,85
2025-07-10,Organic Search,new,272
2025-07-10,Organic Shopping,established,2
2025-07-10,Organic Shopping,new,15
2025-07-10,Organic Social,established,8
2025-07-10,Organic Social,new,31
2025-07-10,Paid Search,established,375
2025-07-10,Paid Search,new,1197
2025-07-10,Paid Social,established,136
2025-07-10,Paid Social,new,176
2025-07-10,Referral,established,2
2025-07-10,Referral,new,5
2025-07-10,SMS,(not set),3
2025-07-10,SMS,established,149
2025-07-10,SMS,new,212
2025-07-10,Unassigned,(not set),1
2025-07-10,Unassigned,established,4
2025-07-10,Unassigned,new,22
2025-07-11,Affiliates,established,432
2025-07-11,Affiliates,new,524
2025-07-11,Cross-network,new,17
2025-07-11,Direct,(not set),2
2025-07-11,Direct,established,499
2025-07-11,Direct,new,1147
2025-07-11,Display,established,2
2025-07-11,Display,new,2
2025-07-11,Email,(not set),13
2025-07-11,Email,established,500
2025-07-11,Email,new,533
2025-07-11,Mobile Push Notifications,established,604
2025-07-11,Mobile Push Notifications,new,66
2025-07-11,Organic Search,established,78
2025-07-11,Organic Search,new,330
2025-07-11,Organic Shopping,new,6
2025-07-11,Organic Social,(not set),1
2025-07-11,Organic Social,established,12
2025-07-11,Organic Social,new,27
2025-07-11,Paid Search,(not set),2
2025-07-11,Paid Search,established,399
2025-07-11,Paid Search,new,1656
2025-07-11,Paid Social,established,208
2025-07-11,Paid Social,new,223
2025-07-11,Referral,new,9
