date,channel,platform,quantity
2025-04-27,Mobile Push Notifications,Android,48
2025-04-27,Mobile Push Notifications,iOS,244
2025-04-27,Organic Search,web,145
2025-04-27,Organic Shopping,web,18
2025-04-27,Organic Social,web,9
2025-04-27,Paid Search,Android,17
2025-04-27,Paid Search,iOS,56
2025-04-27,Paid Search,web,1091
2025-04-27,Paid Social,web,356
2025-04-27,Referral,web,1
2025-04-27,SMS,web,263
2025-04-27,Unassigned,Android,1
2025-04-27,Unassigned,iOS,5
2025-04-27,Unassigned,web,52
2025-04-28,Affiliates,web,402
2025-04-28,Cross-network,web,11
2025-04-28,Direct,iOS,364
2025-04-28,Direct,web,517
2025-04-28,Email,web,438
2025-04-28,Mobile Push Notifications,Android,18
2025-04-28,Mobile Push Notifications,iOS,156
2025-04-28,Organic Search,Android,20
2025-04-28,Organic Search,web,238
2025-04-28,Organic Shopping,web,4
2025-04-28,Organic Social,Android,1
2025-04-28,Organic Social,web,44
2025-04-28,Paid Search,Android,26
2025-04-28,Paid Search,iOS,42
2025-04-28,Paid Search,web,943
2025-04-28,Paid Social,web,371
2025-04-28,Referral,web,11
2025-04-28,SMS,web,328
2025-04-28,Unassigned,Android,3
2025-04-28,Unassigned,iOS,3
2025-04-28,Unassigned,web,38
2025-04-29,Affiliates,web,329
2025-04-29,Cross-network,web,15
2025-04-29,Direct,Android,6
2025-04-29,Direct,iOS,298
2025-04-29,Direct,web,597
2025-04-29,Display,web,3
2025-04-29,Email,web,434
2025-04-29,Mobile Push Notifications,Android,14
2025-04-29,Mobile Push Notifications,iOS,230
2025-04-29,Organic Search,Android,18
2025-04-29,Organic Search,web,233
2025-04-29,Organic Shopping,web,14
2025-04-29,Organic Social,web,24
2025-04-29,Paid Search,Android,33
2025-04-29,Paid Search,iOS,45
2025-04-29,Paid Search,web,927
2025-04-29,Paid Social,web,297
2025-04-29,Referral,web,20
2025-04-29,SMS,web,336
2025-04-29,Unassigned,iOS,16
2025-04-29,Unassigned,web,33
2025-04-30,Affiliates,web,528
2025-04-30,Cross-network,web,16
2025-04-30,Direct,Android,7
2025-04-30,Direct,iOS,279
2025-04-30,Direct,web,627
2025-04-30,Email,web,468
2025-04-30,Mobile Push Notifications,Android,21
2025-04-30,Mobile Push Notifications,iOS,264
2025-04-30,Organic Search,Android,2
2025-04-30,Organic Search,web,249
2025-04-30,Organic Shopping,web,12
2025-04-30,Organic Social,web,42
2025-04-30,Paid Search,Android,62
2025-04-30,Paid Search,iOS,56
2025-04-30,Paid Search,web,1181
2025-04-30,Paid Social,web,363
2025-04-30,Referral,web,11
2025-04-30,SMS,web,415
2025-04-30,Unassigned,iOS,6
2025-04-30,Unassigned,web,28
2025-05-01,Affiliates,web,547
2025-05-01,Cross-network,web,8
2025-05-01,Direct,iOS,400
2025-05-01,Direct,web,774
2025-05-01,Email,web,502
2025-05-01,Mobile Push Notifications,Android,53
2025-05-01,Mobile Push Notifications,iOS,320
2025-05-01,Organic Search,Android,10
2025-05-01,Organic Search,web,323
2025-05-01,Organic Shopping,web,11
2025-05-01,Organic Social,Android,2
2025-05-01,Organic Social,web,15
2025-05-01,Paid Search,Android,42
2025-05-01,Paid Search,iOS,84
2025-05-01,Paid Search,web,1278
2025-05-01,Paid Social,web,452
2025-05-01,Referral,web,3
2025-05-01,SMS,web,407
2025-05-01,Unassigned,iOS,5
2025-05-01,Unassigned,web,34
2025-05-02,Affiliates,web,556
2025-05-02,Cross-network,web,9
2025-05-02,Direct,Android,9
2025-05-02,Direct,iOS,393
2025-05-02,Direct,web,711
2025-05-02,Email,web,444
2025-05-02,Mobile Push Notifications,Android,28
2025-05-02,Mobile Push Notifications,iOS,294
2025-05-02,Organic Search,Android,7
2025-05-02,Organic Search,web,280
2025-05-02,Organic Shopping,web,10
2025-05-02,Organic Social,web,27
2025-05-02,Paid Search,Android,35
2025-05-02,Paid Search,iOS,69
2025-05-02,Paid Search,web,1214
2025-05-02,Paid Social,web,518
2025-05-02,Referral,web,15
2025-05-02,SMS,web,365
2025-05-02,Unassigned,web,61
2025-05-03,Affiliates,web,482
2025-05-03,Cross-network,web,10
2025-05-03,Direct,Android,11
2025-05-03,Direct,iOS,391
2025-05-03,Direct,web,617
2025-05-03,Email,web,437
2025-05-03,Mobile Push Notifications,Android,44
2025-05-03,Mobile Push Notifications,iOS,244
2025-05-03,Organic Search,Android,6
2025-05-03,Organic Search,web,253
2025-05-03,Organic Shopping,web,8
2025-05-03,Organic Social,web,32
2025-05-03,Paid Search,Android,46
2025-05-03,Paid Search,iOS,43
2025-05-03,Paid Search,web,1212
2025-05-03,Paid Social,web,485
2025-05-03,Referral,web,6
2025-05-03,SMS,web,373
2025-05-03,Unassigned,iOS,4
2025-05-03,Unassigned,web,68
2025-05-04,Affiliates,web,481
2025-05-04,Cross-network,web,7
2025-05-04,Direct,Android,3
2025-05-04,Direct,iOS,354
2025-05-04,Direct,web,712
2025-05-04,Email,web,417
2025-05-04,Mobile Push Notifications,Android,33
2025-05-04,Mobile Push Notifications,iOS,203
2025-05-04,Organic Search,Android,13
2025-05-04,Organic Search,web,320
2025-05-04,Organic Shopping,web,16
2025-05-04,Organic Social,web,25
2025-05-04,Paid Search,Android,45
2025-05-04,Paid Search,iOS,78
2025-05-04,Paid Search,web,1303
2025-05-04,Paid Social,web,517
2025-05-04,Referral,web,15
2025-05-04,SMS,web,411
2025-05-04,Unassigned,iOS,7
2025-05-04,Unassigned,web,69
2025-05-05,Affiliates,web,590
2025-05-05,Cross-network,web,12
2025-05-05,Direct,Android,18
2025-05-05,Direct,iOS,375
2025-05-05,Direct,web,636
2025-05-05,Email,web,432
2025-05-05,Mobile Push Notifications,Android,34
2025-05-05,Mobile Push Notifications,iOS,196
2025-05-05,Organic Search,Android,13
2025-05-05,Organic Search,web,286
2025-05-05,Organic Shopping,web,9
2025-05-05,Organic Social,web,42
2025-05-05,Paid Other,iOS,1
2025-05-05,Paid Search,Android,29
2025-05-05,Paid Search,iOS,72
2025-05-05,Paid Search,web,1223
2025-05-05,Paid Social,web,452
2025-05-05,Referral,web,10
2025-05-05,SMS,web,432
2025-05-05,Unassigned,iOS,25
2025-05-05,Unassigned,web,76
2025-05-06,Affiliates,web,558
2025-05-06,Cross-network,web,13
2025-05-06,Direct,Android,11
2025-05-06,Direct,iOS,302
2025-05-06,Direct,web,890
2025-05-06,Email,web,610
2025-05-06,Mobile Push Notifications,Android,16
2025-05-06,Mobile Push Notifications,iOS,226
2025-05-06,Organic Search,Android,17
2025-05-06,Organic Search,web,247
2025-05-06,Organic Shopping,web,23
2025-05-06,Organic Social,Android,1
2025-05-06,Organic Social,web,51
2025-05-06,Paid Search,Android,14
2025-05-06,Paid Search,iOS,23
2025-05-06,Paid Search,web,1511
2025-05-06,Paid Social,web,284
2025-05-06,Referral,web,17
2025-05-06,SMS,web,557
2025-05-06,Unassigned,Android,3
2025-05-06,Unassigned,iOS,8
2025-05-06,Unassigned,web,21
2025-05-07,Affiliates,web,548
2025-05-07,Cross-network,web,13
2025-05-07,Direct,Android,17
2025-05-07,Direct,iOS,482
2025-05-07,Direct,web,851
2025-05-07,Email,web,951
2025-05-07,Mobile Push Notifications,Android,50
2025-05-07,Mobile Push Notifications,iOS,424
2025-05-07,Organic Search,Android,6
2025-05-07,Organic Search,web,313
2025-05-07,Organic Shopping,web,14
2025-05-07,Organic Social,web,50
2025-05-07,Paid Other,iOS,5
2025-05-07,Paid Search,Android,71
2025-05-07,Paid Search,iOS,101
2025-05-07,Paid Search,web,1569
2025-05-07,Paid Social,web,578
2025-05-07,Referral,web,7
2025-05-07,SMS,web,945
2025-05-07,Unassigned,Android,15
2025-05-07,Unassigned,iOS,18
2025-05-07,Unassigned,web,45
2025-05-08,Affiliates,web,608
2025-05-08,Cross-network,web,16
2025-05-08,Direct,Android,20
2025-05-08,Direct,iOS,645
2025-05-08,Direct,web,927
2025-05-08,Email,web,1051
2025-05-08,Mobile Push Notifications,Android,63
2025-05-08,Mobile Push Notifications,iOS,624
2025-05-08,Organic Search,Android,14
2025-05-08,Organic Search,web,466
2025-05-08,Organic Shopping,web,26
2025-05-08,Organic Social,Android,1
2025-05-08,Organic Social,web,96
2025-05-08,Paid Other,iOS,4
2025-05-08,Paid Search,Android,85
2025-05-08,Paid Search,iOS,117
2025-05-08,Paid Search,web,1637
2025-05-08,Paid Social,web,579
2025-05-08,Referral,web,13
2025-05-08,SMS,web,914
2025-05-08,Unassigned,Android,5
2025-05-08,Unassigned,iOS,6
2025-05-08,Unassigned,web,128
2025-05-09,Affiliates,web,687
2025-05-09,Cross-network,web,8
2025-05-09,Direct,Android,9
2025-05-09,Direct,iOS,488
2025-05-09,Direct,web,897
2025-05-09,Email,web,934
2025-05-09,Mobile Push Notifications,Android,54
2025-05-09,Mobile Push Notifications,iOS,422
2025-05-09,Organic Search,Android,4
2025-05-09,Organic Search,web,332
2025-05-09,Organic Shopping,web,18
2025-05-09,Organic Social,Android,11
2025-05-09,Organic Social,web,38
2025-05-09,Paid Search,Android,65
2025-05-09,Paid Search,iOS,123
2025-05-09,Paid Search,web,1409
2025-05-09,Paid Social,web,605
2025-05-09,Referral,web,6
2025-05-09,SMS,web,876
2025-05-09,Unassigned,iOS,5
2025-05-09,Unassigned,web,41
2025-05-10,Affiliates,web,379
2025-05-10,Cross-network,web,10
2025-05-10,Direct,Android,18
2025-05-10,Direct,iOS,290
2025-05-10,Direct,web,634
2025-05-10,Email,web,353
2025-05-10,Mobile Push Notifications,Android,44
2025-05-10,Mobile Push Notifications,iOS,220
2025-05-10,Organic Search,Android,3
2025-05-10,Organic Search,web,270
2025-05-10,Organic Shopping,web,4
2025-05-10,Organic Social,web,45
2025-05-10,Paid Search,Android,25
2025-05-10,Paid Search,iOS,44
2025-05-10,Paid Search,web,998
2025-05-10,Paid Social,web,645
2025-05-10,Referral,web,4
2025-05-10,SMS,web,333
2025-05-10,Unassigned,iOS,6
2025-05-10,Unassigned,web,81
2025-05-11,Affiliates,web,384
2025-05-11,Direct,Android,16
2025-05-11,Direct,iOS,294
2025-05-11,Direct,web,487
2025-05-11,Email,web,282
2025-05-11,Mobile Push Notifications,Android,35
2025-05-11,Mobile Push Notifications,iOS,244
2025-05-11,Organic Search,Android,5
2025-05-11,Organic Search,web,222
2025-05-11,Organic Shopping,web,8
2025-05-11,Organic Social,web,33
2025-05-11,Paid Search,Android,19
2025-05-11,Paid Search,iOS,30
2025-05-11,Paid Search,web,908
2025-05-11,Paid Social,web,509
2025-05-11,Referral,web,13
2025-05-11,SMS,web,246
2025-05-11,Unassigned,iOS,10
2025-05-11,Unassigned,web,59
2025-05-12,Affiliates,web,441
2025-05-12,Cross-network,web,11
2025-05-12,Direct,iOS,206
2025-05-12,Direct,web,631
2025-05-12,Email,web,445
2025-05-12,Mobile Push Notifications,Android,27
2025-05-12,Mobile Push Notifications,iOS,192
2025-05-12,Organic Search,Android,14
2025-05-12,Organic Search,web,187
2025-05-12,Organic Shopping,web,12
2025-05-12,Organic Social,Android,2
2025-05-12,Organic Social,web,41
2025-05-12,Paid Search,Android,26
2025-05-12,Paid Search,iOS,64
2025-05-12,Paid Search,web,1014
2025-05-12,Paid Social,web,384
2025-05-12,Referral,web,7
2025-05-12,SMS,web,369
2025-05-12,Unassigned,iOS,8
2025-05-12,Unassigned,web,32
2025-05-13,Affiliates,web,455
2025-05-13,Cross-network,web,17
2025-05-13,Direct,Android,7
2025-05-13,Direct,iOS,313
2025-05-13,Direct,web,768
2025-05-13,Email,web,531
2025-05-13,Mobile Push Notifications,Android,52
2025-05-13,Mobile Push Notifications,iOS,249
2025-05-13,Organic Search,Android,14
2025-05-13,Organic Search,web,295
2025-05-13,Organic Shopping,web,16
2025-05-13,Organic Social,web,47
2025-05-13,Paid Search,Android,23
2025-05-13,Paid Search,iOS,44
2025-05-13,Paid Search,web,1117
2025-05-13,Paid Social,web,451
2025-05-13,Referral,web,5
2025-05-13,SMS,web,437
2025-05-13,Unassigned,Android,4
2025-05-13,Unassigned,iOS,3
2025-05-13,Unassigned,web,88
2025-05-14,Affiliates,web,455
2025-05-14,Cross-network,web,9
2025-05-14,Direct,Android,2
2025-05-14,Direct,iOS,359
2025-05-14,Direct,web,639
2025-05-14,Email,web,359
2025-05-14,Mobile Push Notifications,Android,26
2025-05-14,Mobile Push Notifications,iOS,249
2025-05-14,Organic Search,Android,8
2025-05-14,Organic Search,web,163
2025-05-14,Organic Shopping,web,11
2025-05-14,Organic Social,web,26
2025-05-14,Paid Search,Android,28
2025-05-14,Paid Search,iOS,42
2025-05-14,Paid Search,web,983
2025-05-14,Paid Social,web,516
2025-05-14,Referral,web,3
2025-05-14,SMS,web,387
2025-05-14,Unassigned,iOS,14
2025-05-14,Unassigned,web,49
2025-05-15,Affiliates,web,440
2025-05-15,Cross-network,web,14
2025-05-15,Direct,Android,3
2025-05-15,Direct,iOS,297
2025-05-15,Direct,web,623
2025-05-15,Email,web,360
2025-05-15,Mobile Push Notifications,Android,48
2025-05-15,Mobile Push Notifications,iOS,245
2025-05-15,Organic Search,Android,13
2025-05-15,Organic Search,web,269
2025-05-15,Organic Shopping,web,10
2025-05-15,Organic Social,web,26
2025-05-15,Paid Search,Android,39
2025-05-15,Paid Search,iOS,69
2025-05-15,Paid Search,web,1048
2025-05-15,Paid Social,web,533
2025-05-15,Referral,web,11
2025-05-15,SMS,web,385
2025-05-15,Unassigned,Android,2
2025-05-15,Unassigned,iOS,21
2025-05-15,Unassigned,web,44
2025-05-16,Affiliates,web,388
2025-05-16,Cross-network,web,9
2025-05-16,Direct,Android,18
2025-05-16,Direct,iOS,283
2025-05-16,Direct,web,598
2025-05-16,Email,web,357
2025-05-16,Mobile Push Notifications,Android,27
2025-05-16,Mobile Push Notifications,iOS,284
2025-05-16,Organic Search,Android,12
2025-05-16,Organic Search,web,185
2025-05-16,Organic Shopping,web,6
2025-05-16,Organic Social,web,32
2025-05-16,Paid Search,Android,22
2025-05-16,Paid Search,iOS,65
2025-05-16,Paid Search,web,1103
2025-05-16,Paid Social,web,403
2025-05-16,Referral,web,9
2025-05-16,SMS,web,403
2025-05-16,Unassigned,iOS,27
2025-05-16,Unassigned,web,53
2025-05-17,Affiliates,web,424
2025-05-17,Cross-network,web,3
2025-05-17,Direct,Android,3
2025-05-17,Direct,iOS,258
2025-05-17,Direct,web,581
2025-05-17,Email,web,344
2025-05-17,Mobile Push Notifications,Android,23
2025-05-17,Mobile Push Notifications,iOS,167
2025-05-17,Organic Search,web,172
2025-05-17,Organic Shopping,web,8
2025-05-17,Organic Social,web,26
2025-05-17,Paid Search,Android,22
2025-05-17,Paid Search,iOS,50
2025-05-17,Paid Search,web,977
2025-05-17,Paid Social,web,492
2025-05-17,Referral,web,2
2025-05-17,SMS,web,251
2025-05-17,Unassigned,iOS,21
2025-05-17,Unassigned,web,44
2025-05-18,Affiliates,web,487
2025-05-18,Cross-network,web,16
2025-05-18,Direct,Android,4
2025-05-18,Direct,iOS,285
2025-05-18,Direct,web,641
2025-05-18,Email,web,419
2025-05-18,Mobile Push Notifications,Android,47
2025-05-18,Mobile Push Notifications,iOS,170
2025-05-18,Organic Search,Android,2
2025-05-18,Organic Search,web,256
2025-05-18,Organic Shopping,web,18
2025-05-18,Organic Social,web,18
2025-05-18,Paid Search,Android,35
2025-05-18,Paid Search,iOS,33
2025-05-18,Paid Search,web,1169
2025-05-18,Paid Social,web,440
2025-05-18,Referral,web,6
2025-05-18,SMS,web,229
2025-05-18,Unassigned,iOS,18
2025-05-18,Unassigned,web,43
2025-05-19,Affiliates,web,451
2025-05-19,Cross-network,web,11
2025-05-19,Direct,Android,12
2025-05-19,Direct,iOS,254
2025-05-19,Direct,web,643
2025-05-19,Email,web,310
2025-05-19,Mobile Push Notifications,Android,12
2025-05-19,Mobile Push Notifications,iOS,177
2025-05-19,Organic Search,Android,11
2025-05-19,Organic Search,web,277
2025-05-19,Organic Shopping,web,8
2025-05-19,Organic Social,Android,1
2025-05-19,Organic Social,web,30
2025-05-19,Paid Search,Android,20
2025-05-19,Paid Search,iOS,36
2025-05-19,Paid Search,web,1067
2025-05-19,Paid Social,web,452
2025-05-19,Referral,web,17
2025-05-19,SMS,web,363
2025-05-19,Unassigned,iOS,3
2025-05-19,Unassigned,web,35
2025-05-20,Affiliates,web,523
2025-05-20,Cross-network,web,33
2025-05-20,Direct,Android,3
2025-05-20,Direct,iOS,375
2025-05-20,Direct,web,880
2025-05-20,Email,web,329
2025-05-20,Mobile Push Notifications,Android,28
2025-05-20,Mobile Push Notifications,iOS,236
2025-05-20,Organic Search,Android,9
2025-05-20,Organic Search,web,307
2025-05-20,Organic Shopping,web,17
2025-05-20,Organic Social,Android,1
2025-05-20,Organic Social,web,25
2025-05-20,Paid Search,Android,40
2025-05-20,Paid Search,iOS,82
2025-05-20,Paid Search,web,1342
2025-05-20,Paid Social,web,478
2025-05-20,Referral,web,3
2025-05-20,SMS,web,360
2025-05-20,Unassigned,Android,5
2025-05-20,Unassigned,iOS,8
2025-05-20,Unassigned,web,25
2025-05-21,Affiliates,web,614
2025-05-21,Cross-network,web,11
2025-05-21,Direct,Android,7
2025-05-21,Direct,iOS,328
2025-05-21,Direct,web,869
2025-05-21,Email,web,681
2025-05-21,Mobile Push Notifications,Android,65
2025-05-21,Mobile Push Notifications,iOS,346
2025-05-21,Organic Search,Android,4
2025-05-21,Organic Search,web,255
2025-05-21,Organic Shopping,web,11
2025-05-21,Organic Social,web,58
2025-05-21,Paid Search,Android,22
2025-05-21,Paid Search,iOS,95
2025-05-21,Paid Search,web,1435
2025-05-21,Paid Social,web,735
2025-05-21,Referral,web,9
2025-05-21,SMS,web,523
2025-05-21,Unassigned,Android,5
2025-05-21,Unassigned,iOS,18
2025-05-21,Unassigned,web,20
2025-05-22,Affiliates,web,672
2025-05-22,Cross-network,web,12
2025-05-22,Direct,Android,12
2025-05-22,Direct,iOS,321
2025-05-22,Direct,web,779
2025-05-22,Email,web,701
2025-05-22,Mobile Push Notifications,Android,39
2025-05-22,Mobile Push Notifications,iOS,378
2025-05-22,Organic Search,web,272
2025-05-22,Organic Shopping,web,7
2025-05-22,Organic Social,web,57
2025-05-22,Paid Search,Android,43
2025-05-22,Paid Search,iOS,55
2025-05-22,Paid Search,web,1613
2025-05-22,Paid Social,web,723
2025-05-22,Referral,web,16
2025-05-22,SMS,web,530
2025-05-22,Unassigned,Android,8
2025-05-22,Unassigned,iOS,6
2025-05-22,Unassigned,web,75
2025-05-23,Affiliates,web,760
2025-05-23,Cross-network,web,7
2025-05-23,Direct,Android,26
2025-05-23,Direct,iOS,394
2025-05-23,Direct,web,953
2025-05-23,Email,web,591
2025-05-23,Mobile Push Notifications,Android,41
2025-05-23,Mobile Push Notifications,iOS,337
2025-05-23,Organic Search,Android,16
2025-05-23,Organic Search,web,380
2025-05-23,Organic Shopping,web,13
2025-05-23,Organic Social,web,40
2025-05-23,Paid Other,iOS,1
2025-05-23,Paid Search,Android,8
2025-05-23,Paid Search,iOS,103
2025-05-23,Paid Search,web,1405
2025-05-23,Paid Social,web,950
2025-05-23,Referral,web,21
2025-05-23,SMS,web,511
2025-05-23,Unassigned,Android,9
2025-05-23,Unassigned,iOS,25
2025-05-23,Unassigned,web,59
2025-05-24,Affiliates,web,611
2025-05-24,Cross-network,web,13
2025-05-24,Direct,Android,16
2025-05-24,Direct,iOS,357
2025-05-24,Direct,web,795
2025-05-24,Email,web,643
2025-05-24,Mobile Push Notifications,Android,47
2025-05-24,Mobile Push Notifications,iOS,315
2025-05-24,Organic Search,Android,16
2025-05-24,Organic Search,web,303
2025-05-24,Organic Shopping,web,18
2025-05-24,Organic Social,web,52
2025-05-24,Paid Other,iOS,4
2025-05-24,Paid Search,Android,34
2025-05-24,Paid Search,iOS,73
2025-05-24,Paid Search,web,1704
2025-05-24,Paid Social,web,815
2025-05-24,Referral,web,7
2025-05-24,SMS,web,562
2025-05-24,Unassigned,iOS,24
2025-05-24,Unassigned,web,42
2025-05-25,Affiliates,web,741
2025-05-25,Cross-network,web,29
2025-05-25,Direct,Android,12
2025-05-25,Direct,iOS,548
2025-05-25,Direct,web,1159
2025-05-25,Display,web,4
2025-05-25,Email,web,730
2025-05-25,Mobile Push Notifications,Android,54
2025-05-25,Mobile Push Notifications,iOS,315
2025-05-25,Organic Search,Android,9
2025-05-25,Organic Search,web,417
2025-05-25,Organic Shopping,web,13
2025-05-25,Organic Social,web,96
2025-05-25,Paid Other,iOS,2
2025-05-25,Paid Search,Android,65
2025-05-25,Paid Search,iOS,124
2025-05-25,Paid Search,web,1921
2025-05-25,Paid Social,web,1131
2025-05-25,Referral,web,8
2025-05-25,SMS,web,794
2025-05-25,Unassigned,iOS,20
2025-05-25,Unassigned,web,106
2025-05-26,Affiliates,web,1085
2025-05-26,Cross-network,web,5
2025-05-26,Direct,Android,3
2025-05-26,Direct,iOS,609
2025-05-26,Direct,web,1454
2025-05-26,Email,web,977
2025-05-26,Mobile Push Notifications,Android,72
2025-05-26,Mobile Push Notifications,iOS,512
2025-05-26,Organic Search,Android,14
2025-05-26,Organic Search,web,597
2025-05-26,Organic Shopping,web,14
2025-05-26,Organic Social,web,62
2025-05-26,Paid Search,Android,55
2025-05-26,Paid Search,iOS,67
2025-05-26,Paid Search,web,2737
2025-05-26,Paid Social,web,1341
2025-05-26,Referral,web,13
2025-05-26,SMS,web,967
2025-05-26,Unassigned,Android,10
2025-05-26,Unassigned,iOS,34
2025-05-26,Unassigned,web,83
2025-05-27,Affiliates,web,509
2025-05-27,Cross-network,web,13
2025-05-27,Direct,Android,3
2025-05-27,Direct,iOS,308
2025-05-27,Direct,web,824
2025-05-27,Email,web,621
2025-05-27,Mobile Push Notifications,Android,29
2025-05-27,Mobile Push Notifications,iOS,316
2025-05-27,Organic Search,Android,3
2025-05-27,Organic Search,web,273
2025-05-27,Organic Shopping,web,23
2025-05-27,Organic Social,web,34
2025-05-27,Paid Search,Android,41
2025-05-27,Paid Search,iOS,57
2025-05-27,Paid Search,web,1420
2025-05-27,Paid Social,web,543
2025-05-27,Referral,web,13
2025-05-27,SMS,web,400
2025-05-27,Unassigned,iOS,13
2025-05-27,Unassigned,web,77
2025-05-28,Affiliates,web,757
2025-05-28,Cross-network,web,2
2025-05-28,Direct,Android,11
2025-05-28,Direct,iOS,486
2025-05-28,Direct,web,990
2025-05-28,Email,web,729
2025-05-28,Mobile Push Notifications,Android,50
2025-05-28,Mobile Push Notifications,iOS,373
2025-05-28,Organic Search,Android,7
2025-05-28,Organic Search,web,488
2025-05-28,Organic Shopping,web,11
2025-05-28,Organic Social,web,38
2025-05-28,Paid Search,Android,47
2025-05-28,Paid Search,iOS,93
2025-05-28,Paid Search,web,1969
2025-05-28,Paid Social,web,741
2025-05-28,Referral,web,20
2025-05-28,SMS,web,760
2025-05-28,Unassigned,Android,4
2025-05-28,Unassigned,iOS,20
2025-05-28,Unassigned,web,77
2025-05-29,Affiliates,web,462
2025-05-29,Cross-network,web,6
2025-05-29,Direct,Android,18
2025-05-29,Direct,iOS,269
2025-05-29,Direct,web,515
2025-05-29,Email,web,365
2025-05-29,Mobile Push Notifications,Android,27
2025-05-29,Mobile Push Notifications,iOS,211
2025-05-29,Organic Search,Android,1
2025-05-29,Organic Search,web,207
2025-05-29,Organic Shopping,web,3
2025-05-29,Organic Social,web,52
2025-05-29,Paid Search,Android,30
2025-05-29,Paid Search,iOS,53
2025-05-29,Paid Search,web,1114
2025-05-29,Paid Social,web,491
2025-05-29,Referral,web,18
2025-05-29,SMS,web,349
2025-05-29,Unassigned,Android,5
2025-05-29,Unassigned,iOS,20
2025-05-29,Unassigned,web,42
2025-05-30,Affiliates,web,457
2025-05-30,Cross-network,web,11
2025-05-30,Direct,Android,17
2025-05-30,Direct,iOS,272
2025-05-30,Direct,web,522
2025-05-30,Email,web,405
2025-05-30,Mobile Push Notifications,Android,11
2025-05-30,Mobile Push Notifications,iOS,174
2025-05-30,Organic Search,Android,2
2025-05-30,Organic Search,web,178
2025-05-30,Organic Shopping,web,4
2025-05-30,Organic Social,Android,1
2025-05-30,Organic Social,web,32
2025-05-30,Paid Search,Android,36
2025-05-30,Paid Search,iOS,51
2025-05-30,Paid Search,web,1015
2025-05-30,Paid Social,web,365
2025-05-30,Referral,web,8
2025-05-30,SMS,web,368
2025-05-30,Unassigned,iOS,6
2025-05-30,Unassigned,web,88
2025-05-31,Affiliates,web,355
2025-05-31,Cross-network,web,5
2025-05-31,Direct,Android,10
2025-05-31,Direct,iOS,203
2025-05-31,Direct,web,534
2025-05-31,Email,web,408
2025-05-31,Mobile Push Notifications,Android,23
2025-05-31,Mobile Push Notifications,iOS,191
2025-05-31,Organic Search,Android,5
2025-05-31,Organic Search,web,188
2025-05-31,Organic Shopping,web,6
2025-05-31,Organic Social,web,47
2025-05-31,Paid Search,Android,62
2025-05-31,Paid Search,iOS,24
2025-05-31,Paid Search,web,937
2025-05-31,Paid Social,web,421
2025-05-31,Referral,web,7
2025-05-31,SMS,web,427
2025-05-31,Unassigned,iOS,13
2025-05-31,Unassigned,web,33
2025-06-01,Affiliates,web,457
2025-06-01,Cross-network,web,11
2025-06-01,Direct,Android,9
2025-06-01,Direct,iOS,283
2025-06-01,Direct,web,563
2025-06-01,Email,web,300
2025-06-01,Mobile Push Notifications,Android,14
2025-06-01,Mobile Push Notifications,iOS,234
2025-06-01,Organic Search,Android,1
2025-06-01,Organic Search,web,302
2025-06-01,Organic Shopping,web,12
2025-06-01,Organic Social,web,13
2025-06-01,Paid Other,iOS,4
2025-06-01,Paid Search,Android,36
2025-06-01,Paid Search,iOS,75
2025-06-01,Paid Search,web,1077
2025-06-01,Paid Social,web,304
2025-06-01,Referral,web,9
2025-06-01,SMS,web,342
2025-06-01,Unassigned,iOS,3
2025-06-01,Unassigned,web,28
2025-06-02,Affiliates,web,392
2025-06-02,Cross-network,web,9
2025-06-02,Direct,Android,7
2025-06-02,Direct,iOS,244
2025-06-02,Direct,web,489
2025-06-02,Email,web,273
2025-06-02,Mobile Push Notifications,Android,23
2025-06-02,Mobile Push Notifications,iOS,192
2025-06-02,Organic Search,Android,3
2025-06-02,Organic Search,web,265
2025-06-02,Organic Shopping,web,6
2025-06-02,Organic Social,web,15
2025-06-02,Paid Search,Android,18
2025-06-02,Paid Search,iOS,36
2025-06-02,Paid Search,web,985
2025-06-02,Paid Social,web,397
2025-06-02,Referral,web,16
2025-06-02,SMS,web,328
2025-06-02,Unassigned,web,47
2025-06-03,Affiliates,web,412
2025-06-03,Cross-network,web,4
2025-06-03,Direct,iOS,231
2025-06-03,Direct,web,563
2025-06-03,Email,web,368
2025-06-03,Mobile Push Notifications,Android,21
2025-06-03,Mobile Push Notifications,iOS,149
2025-06-03,Organic Search,Android,2
2025-06-03,Organic Search,web,292
2025-06-03,Organic Shopping,web,1
2025-06-03,Organic Social,Android,7
2025-06-03,Organic Social,web,38
2025-06-03,Paid Search,Android,19
2025-06-03,Paid Search,iOS,36
2025-06-03,Paid Search,web,956
2025-06-03,Paid Social,web,429
2025-06-03,SMS,web,291
2025-06-03,Unassigned,iOS,5
2025-06-03,Unassigned,web,42
2025-06-04,Affiliates,web,577
2025-06-04,Cross-network,web,4
2025-06-04,Direct,Android,1
2025-06-04,Direct,iOS,386
2025-06-04,Direct,web,641
2025-06-04,Email,web,522
2025-06-04,Mobile Push Notifications,Android,26
2025-06-04,Mobile Push Notifications,iOS,239
2025-06-04,Organic Search,Android,3
2025-06-04,Organic Search,web,295
2025-06-04,Organic Shopping,web,15
2025-06-04,Organic Social,web,25
2025-06-04,Paid Search,Android,38
2025-06-04,Paid Search,iOS,65
2025-06-04,Paid Search,web,1206
2025-06-04,Paid Social,web,414
2025-06-04,Referral,web,11
